is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Сбор жалоб, консультирование, составление плана лечения и взаимодейтвие со смежными специалистами (3405_12)","Личные установки и ценности, мировоззрение (2043_4)",Командность (СК) (1371_4),Ведение медицинской документации (врач-стоматолог) (2515_12),Протезирование и восстановление зубов (3607_12),Коммуникабельность (СК) (617_4),"Ведение амбулаторного ортопедического приема, ортопедического лечения, консультирование (3587_12)",Дисциплинированность (СК) (593_4),"Осмотр, обследование и диагностика пациентов, зубов и полости рта (3408_12)",Лечение и оказание стоматологической (медицицинской) помощи (3591_12),Ведение амбулаторного приема (врач-стоматолог) (2508_12),Пунктуальность (СК) (612_4),"Владение методами лечения, диагностики, стоматологическими материалами, аппаратурой (3761_12)","Лечение зубов, каналов, заболеваний (3614_12)","Саморазвитие, обучаемость (СК) (604_4)",Доброжелательность (СК) (1126_4),Проведение профессиональной гигиены полости рта (3589_12),"Работа по протоколам, соблюдение протоколов лечения (3758_12)",Работа с детьми (врач-стоматолог) (2509_12),Аккуратность (СК) (575_4),"Владение и работа с ПК, MS Office, 1С, проф. программами, офисной техникой (2237_12)",Лечение пациентов (3759_12),Имплантация зубов (3601_12),Знание амбулаторной помощи (врач-стоматолог) (2533_12),Эндодонтия и эндодонтическое лечение (3773_12),Реставрация/реконструкция зубов (3611_12),"Чтение и анализ снимков, КТ, КЛКТ, фотографий, интерпретация результатов исследований (3403_12)",Высокая работоспособность (СК) (586_4),Клиентоцентричность (клиенториентированность) (СК) (626_4),"Знание методов лечения, диагностики и стоматологических материалов (2697_12)",Выполнение анестезиологических процедур и(или) работа под седацией (врач-стоматолог) (2513_12),Стрессоустойчивость (СК) (601_4),Ведение амбулаторного ортодонтического приема  и ортодонтического лечения (3588_12),Нравственность (СК) (622_4),"Удаление зубов, опухолей, кист (3600_12)",Ведение амбулаторного хирургического приема и хирургического лечения (3586_12),Вежливость (СК) (581_4),Внимательность (СК) (536_4)
False,1.0,Орловская область,1,False,20000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,1.0,Смоленская область,1,False,20000.0,120000.0,10685.797,10172.4365,9453.7317,8924.5755,8229.5643,7645.1231,5583.7831,4967.7504,4707.1212,4438.5942,3988.4165,3727.7873,3514.5452,3403.9753,3364.486,2479.9263,2266.6842,2195.6035,1974.4636,1571.673,1547.9795,1524.2859,1295.2481,1184.6782,1034.6189,995.1297,987.2318,971.4361,900.3554,797.6833,742.3983,734.5005,718.7048,631.8284,616.0326,608.1348,481.7691,481.7691,450.1777
False,1.0,Смоленская область,1,True,30000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Астраханская область,1,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Тульская область,1,False,15000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Тульская область,1,True,45000.0,45000.0,4007.1739,3814.6637,3545.1494,3346.7158,3086.0866,2866.9212,2093.9187,1862.9064,1765.1705,1664.4728,1495.6562,1397.9202,1317.9545,1276.4907,1261.6822,929.9724,850.0066,823.3513,740.4239,589.3774,580.4923,571.6072,485.718,444.2543,387.9821,373.1736,370.2119,364.2885,337.6333,299.1312,278.3994,275.4377,269.5143,236.9356,231.0122,228.0505,180.6634,180.6634,168.8166
False,1.0,Тверская область,1,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Тверская область,1,True,45000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Архангельская область,1,False,15000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Республика Марий Эл,1,False,15000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Республика Марий Эл,1,True,15000.0,30000.0,2671.4493,2543.1091,2363.4329,2231.1439,2057.3911,1911.2808,1395.9458,1241.9376,1176.7803,1109.6485,997.1041,931.9468,878.6363,850.9938,841.1215,619.9816,566.6711,548.9009,493.6159,392.9183,386.9949,381.0715,323.812,296.1695,258.6547,248.7824,246.808,242.859,225.0889,199.4208,185.5996,183.6251,179.6762,157.9571,154.0082,152.0337,120.4423,120.4423,112.5444
False,1.0,Волгоградская область,2,False,15000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Волгоградская область,2,True,15000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Республика Коми,1,False,15000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Кировская область,1,False,15000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Кировская область,1,True,20000.0,30000.0,2671.4493,2543.1091,2363.4329,2231.1439,2057.3911,1911.2808,1395.9458,1241.9376,1176.7803,1109.6485,997.1041,931.9468,878.6363,850.9938,841.1215,619.9816,566.6711,548.9009,493.6159,392.9183,386.9949,381.0715,323.812,296.1695,258.6547,248.7824,246.808,242.859,225.0889,199.4208,185.5996,183.6251,179.6762,157.9571,154.0082,152.0337,120.4423,120.4423,112.5444
False,1.0,Вологодская область,1,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Вологодская область,1,True,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Республика Хакасия,1,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Республика Хакасия,1,True,100000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Республика Татарстан,0,False,15000.0,110000.0,9795.3139,9324.7334,8665.9208,8180.8609,7543.7673,7008.0295,5118.4678,4553.7712,4314.8611,4068.7113,3656.0484,3417.1383,3221.6664,3120.3106,3084.1121,2273.2658,2077.7939,2012.6366,1809.925,1440.7003,1418.9812,1397.2621,1187.3108,1085.955,948.4007,912.2022,904.9625,890.4831,825.3258,731.2097,680.5318,673.2921,658.8127,579.176,564.6966,557.4569,441.6217,441.6217,412.6629
False,1.0,Республика Татарстан,0,True,20000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,1.0,Нижегородская область,0,False,15000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Нижегородская область,0,True,18000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Республика Бурятия,1,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Ставропольский край,2,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Ставропольский край,2,True,15000.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,1.0,Алтайский край,2,False,15000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Алтайский край,2,True,25.0,60000.0,5342.8985,5086.2182,4726.8659,4462.2877,4114.7822,3822.5615,2791.8915,2483.8752,2353.5606,2219.2971,1994.2082,1863.8936,1757.2726,1701.9876,1682.243,1239.9631,1133.3421,1097.8018,987.2318,785.8365,773.9897,762.143,647.6241,592.3391,517.3095,497.5648,493.6159,485.718,450.1777,398.8416,371.1992,367.2502,359.3524,315.9142,308.0163,304.0674,240.8846,240.8846,225.0889
False,1.0,Приморский край,1,False,15000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Приморский край,1,True,30000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Оренбургская область,2,False,15000.0,250000.0,22262.0771,21192.576,19695.2745,18592.8656,17144.9256,15927.3397,11632.8814,10349.4801,9806.5026,9247.0712,8309.201,7766.2235,7321.9692,7091.6151,7009.3458,5166.5131,4722.2588,4574.174,4113.4658,3274.3188,3224.9572,3175.5956,2698.4336,2468.0795,2155.4561,2073.1868,2056.7329,2023.8252,1875.7404,1661.8402,1546.6632,1530.2093,1497.3016,1316.3091,1283.4013,1266.9475,1003.6857,1003.6857,937.8702
False,1.0,Оренбургская область,2,True,15000.0,40000.0,3561.9323,3390.8122,3151.2439,2974.8585,2743.1881,2548.3744,1861.261,1655.9168,1569.0404,1479.5314,1329.4722,1242.5958,1171.5151,1134.6584,1121.4953,826.6421,755.5614,731.8678,658.1545,523.891,515.9932,508.0953,431.7494,394.8927,344.873,331.7099,329.0773,323.812,300.1185,265.8944,247.4661,244.8335,239.5683,210.6095,205.3442,202.7116,160.5897,160.5897,150.0592
False,1.0,Липецкая область,1,False,15000.0,120000.0,10685.797,10172.4365,9453.7317,8924.5755,8229.5643,7645.1231,5583.7831,4967.7504,4707.1212,4438.5942,3988.4165,3727.7873,3514.5452,3403.9753,3364.486,2479.9263,2266.6842,2195.6035,1974.4636,1571.673,1547.9795,1524.2859,1295.2481,1184.6782,1034.6189,995.1297,987.2318,971.4361,900.3554,797.6833,742.3983,734.5005,718.7048,631.8284,616.0326,608.1348,481.7691,481.7691,450.1777
False,1.0,Липецкая область,1,True,40000.0,40000.0,3561.9323,3390.8122,3151.2439,2974.8585,2743.1881,2548.3744,1861.261,1655.9168,1569.0404,1479.5314,1329.4722,1242.5958,1171.5151,1134.6584,1121.4953,826.6421,755.5614,731.8678,658.1545,523.891,515.9932,508.0953,431.7494,394.8927,344.873,331.7099,329.0773,323.812,300.1185,265.8944,247.4661,244.8335,239.5683,210.6095,205.3442,202.7116,160.5897,160.5897,150.0592
False,1.0,Курганская область,1,False,20000.0,200000.0,17809.6617,16954.0608,15756.2196,14874.2925,13715.9405,12741.8718,9306.3051,8279.584,7845.2021,7397.657,6647.3608,6212.9788,5857.5754,5673.2921,5607.4766,4133.2105,3777.807,3659.3392,3290.7727,2619.455,2579.9658,2540.4765,2158.7469,1974.4636,1724.3649,1658.5494,1645.3863,1619.0602,1500.5923,1329.4722,1237.3305,1224.1674,1197.8413,1053.0473,1026.7211,1013.558,802.9485,802.9485,750.2962
False,1.0,Псковская область,1,False,29000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Республика Алтай,1,False,50000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Новгородская область,1,False,20000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
False,1.0,Ярославская область,1,False,15000.0,120000.0,10685.797,10172.4365,9453.7317,8924.5755,8229.5643,7645.1231,5583.7831,4967.7504,4707.1212,4438.5942,3988.4165,3727.7873,3514.5452,3403.9753,3364.486,2479.9263,2266.6842,2195.6035,1974.4636,1571.673,1547.9795,1524.2859,1295.2481,1184.6782,1034.6189,995.1297,987.2318,971.4361,900.3554,797.6833,742.3983,734.5005,718.7048,631.8284,616.0326,608.1348,481.7691,481.7691,450.1777
False,1.0,Ярославская область,1,True,35000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Костромская область,1,False,29000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Город федерального значения Севастополь,1,False,30000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Чувашская Республика,1,False,20000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Чувашская Республика,1,True,50000.0,50000.0,4452.4154,4238.5152,3939.0549,3718.5731,3428.9851,3185.4679,2326.5763,2069.896,1961.3005,1849.4142,1661.8402,1553.2447,1464.3938,1418.323,1401.8692,1033.3026,944.4518,914.8348,822.6932,654.8638,644.9914,635.1191,539.6867,493.6159,431.0912,414.6374,411.3466,404.765,375.1481,332.368,309.3326,306.0419,299.4603,263.2618,256.6803,253.3895,200.7371,200.7371,187.574
False,1.0,Пензенская область,1,False,20000.0,180000.0,16028.6955,15258.6547,14180.5976,13386.8632,12344.3465,11467.6846,8375.6746,7451.6256,7060.6818,6657.8913,5982.6247,5591.6809,5271.8178,5105.9629,5046.729,3719.8894,3400.0263,3293.4053,2961.6954,2357.5095,2321.9692,2286.4289,1942.8722,1777.0172,1551.9284,1492.6945,1480.8477,1457.1541,1350.5331,1196.5249,1113.5975,1101.7507,1078.0571,947.7425,924.049,912.2022,722.6537,722.6537,675.2666
False,1.0,Еврейская автономная область,1,False,60000.0,100000.0,8904.8309,8477.0304,7878.1098,7437.1462,6857.9703,6370.9359,4653.1526,4139.792,3922.601,3698.8285,3323.6804,3106.4894,2928.7877,2836.646,2803.7383,2066.6052,1888.9035,1829.6696,1645.3863,1309.7275,1289.9829,1270.2383,1079.3734,987.2318,862.1824,829.2747,822.6932,809.5301,750.2962,664.7361,618.6653,612.0837,598.9206,526.5236,513.3605,506.779,401.4743,401.4743,375.1481
False,1.0,Тамбовская область,2,False,15000.0,150000.0,13357.2463,12715.5456,11817.1647,11155.7194,10286.9554,9556.4038,6979.7288,6209.688,5883.9015,5548.2427,4985.5206,4659.7341,4393.1815,4254.9691,4205.6075,3099.9079,2833.3553,2744.5044,2468.0795,1964.5913,1934.9743,1905.3574,1619.0602,1480.8477,1293.2737,1243.9121,1234.0398,1214.2951,1125.4443,997.1041,927.9979,918.1256,898.3809,789.7854,770.0408,760.1685,602.2114,602.2114,562.7221
