is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",(крановщик) Управление автомобильным краном (5200_30),Дисциплинированность (СК) (593_4),(крановщик) Управление мостовыми кранами (5203_30),(стропальщик) Работы по погрузке выгрузке (обобщенные) (1941_30),"Личные установки и ценности, мировоззрение (2043_4)",Аккуратность (СК) (575_4),(крановщик) Работа на кране (4417_30),(крановщик) Эксплуатация мостовых кранов (4866_30),"(крановщик) Эксплуатация пневмоколесных, гусеничных кранов (5011_30)",(АГП) Обслуживание и ремонт (3691_30),(крановщик) Выполнять погрузочно-разгрузочные работы (5355_30),(крановщик) Управление автомобильным краном 25-60т (5201_30),(АГП) Выявление и устранение неисправностей (4337_30),Склонность к здоровому образу жизни (СК) (1662_4),Командность (СК) (1371_4),(крановщик) автокран сортировка (5219_30),"(крановщик) (Проходная) Управление грузоподъемными механизмами, кранами, и специальными погрузочными машинами (4416_30)",(крановщик) Знание устройства и конструктивных особенностей ГПМ (4831_30),(крановщик) Подготовка крана (4419_30),(крановщик) Управление пневмоколесными кранами (5209_30),(крановщик) Регулирование грузоподъемных механизмов и погрузочных устройств (5390_30),Высокая работоспособность (СК) (586_4),(крановщик) Управление шлюзовыми кранами (5211_30),(крановщик) Эксплуатация автомобильного крана (5009_30),(крановщик) Погрузка-разгрузка (4421_30),"(крановщик) Осмотр, обслуживание креплений, и регулировка механизмов (5388_30)",(крановщик) Техническое обслуживание и ремонт грузоподъемного механизма (5414_30),(крановщик) Перемещение различных грузов (5331_30),(крановщик) Управление механизмами крана (5226_30),Коммуникабельность (СК) (617_4),(крановщик) Неоднородные группы разбор (5302_30),(крановщик) Выявление и устранение неисправностей обслуживаемых автокранов грузоподъемных механизмов машин (4829_30)
True,2.0,Республика Бурятия,1,False,40000.0,190000.0,27359.1436,20049.0985,17999.839,11561.4939,10919.1887,10659.208,7799.4205,6820.6697,6713.6188,6560.689,6224.2434,5413.7154,4343.2067,4236.1558,3823.2453,3333.8699,3028.0103,2982.1314,2691.5647,2508.0489,2416.291,2293.9472,2156.3104,2095.1384,2003.3806,1911.6227,1911.6227,1850.4507,1758.6929,1697.5209,1697.5209,1636.349,1544.5911
True,2.0,Республика Саха (Якутия),1,False,48000.0,171100.0,24637.6288,18054.7408,16209.3287,10411.4295,9833.0167,9598.8973,7023.5834,6142.1925,6045.7904,5908.0731,5605.095,4875.1932,3911.1719,3814.7698,3442.933,3002.2376,2726.803,2685.4878,2423.8249,2258.5641,2175.9337,2065.7598,1941.8142,1886.7273,1804.0969,1721.4665,1721.4665,1666.3796,1583.7492,1528.6623,1528.6623,1473.5753,1390.9449
True,2.0,Новгородская область,1,False,73200.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,2.0,Забайкальский край,1,False,70000.0,170000.0,24479.2337,17938.6671,16105.1191,10344.4945,9769.8004,9537.1861,6978.4288,6102.7044,6006.9221,5870.0901,5569.0599,4843.8506,3886.027,3790.2447,3420.7985,2982.9363,2709.2724,2668.2228,2408.2421,2244.0438,2161.9446,2052.4791,1929.3303,1874.5976,1792.4984,1710.3992,1710.3992,1655.6665,1573.5673,1518.8345,1518.8345,1464.1017,1382.0026
True,2.0,Курганская область,1,False,44500.0,150000.0,21599.3239,15828.2357,14210.3992,9127.4952,8620.4121,8415.1642,6157.4372,5384.7392,5300.2254,5179.4913,4913.8764,4273.9858,3428.8474,3344.3335,3018.3516,2632.0026,2390.5344,2354.3142,2124.9195,1980.0386,1907.5982,1811.0109,1702.3503,1654.0567,1581.6162,1509.1758,1509.1758,1460.8822,1388.4417,1340.1481,1340.1481,1291.8545,1219.414
True,2.0,Еврейская автономная область,1,False,30000.0,143000.0,20591.3554,15089.5847,13547.2473,8701.5454,8218.1262,8022.4565,5870.0901,5133.4514,5052.8815,4937.7817,4684.5621,4074.5332,3268.8345,3188.2646,2877.4952,2509.1758,2278.9762,2244.4462,2025.7566,1887.6368,1818.5769,1726.4971,1622.9073,1576.8674,1507.8075,1438.7476,1438.7476,1392.7077,1323.6478,1277.6079,1277.6079,1231.5679,1162.508
True,2.0,Ямало-Ненецкий автономный округ,1,False,30000.0,190000.0,27359.1436,20049.0985,17999.839,11561.4939,10919.1887,10659.208,7799.4205,6820.6697,6713.6188,6560.689,6224.2434,5413.7154,4343.2067,4236.1558,3823.2453,3333.8699,3028.0103,2982.1314,2691.5647,2508.0489,2416.291,2293.9472,2156.3104,2095.1384,2003.3806,1911.6227,1911.6227,1850.4507,1758.6929,1697.5209,1697.5209,1636.349,1544.5911
True,2.0,Новосибирская область,0,False,40000.0,1300000.0,187194.1404,137178.0425,123156.7933,79104.9581,74710.2382,72931.4231,53364.4559,46667.7399,45935.2865,44888.9247,42586.9285,37041.2106,29716.6774,28984.2241,26159.047,22810.689,20717.9652,20404.0567,18415.9691,17160.3348,16532.5177,15695.4282,14753.7025,14335.1578,13707.3406,13079.5235,13079.5235,12660.9788,12033.1616,11614.6169,11614.6169,11196.0721,10568.255
True,2.0,Томская область,1,False,25000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,2.0,Псковская область,1,False,50000.0,143000.0,20591.3554,15089.5847,13547.2473,8701.5454,8218.1262,8022.4565,5870.0901,5133.4514,5052.8815,4937.7817,4684.5621,4074.5332,3268.8345,3188.2646,2877.4952,2509.1758,2278.9762,2244.4462,2025.7566,1887.6368,1818.5769,1726.4971,1622.9073,1576.8674,1507.8075,1438.7476,1438.7476,1392.7077,1323.6478,1277.6079,1277.6079,1231.5679,1162.508
True,2.0,Амурская область,1,False,25000.0,190000.0,27359.1436,20049.0985,17999.839,11561.4939,10919.1887,10659.208,7799.4205,6820.6697,6713.6188,6560.689,6224.2434,5413.7154,4343.2067,4236.1558,3823.2453,3333.8699,3028.0103,2982.1314,2691.5647,2508.0489,2416.291,2293.9472,2156.3104,2095.1384,2003.3806,1911.6227,1911.6227,1850.4507,1758.6929,1697.5209,1697.5209,1636.349,1544.5911
True,2.0,Карачаево-Черкесская Республика,1,False,90000.0,143000.0,20591.3554,15089.5847,13547.2473,8701.5454,8218.1262,8022.4565,5870.0901,5133.4514,5052.8815,4937.7817,4684.5621,4074.5332,3268.8345,3188.2646,2877.4952,2509.1758,2278.9762,2244.4462,2025.7566,1887.6368,1818.5769,1726.4971,1622.9073,1576.8674,1507.8075,1438.7476,1438.7476,1392.7077,1323.6478,1277.6079,1277.6079,1231.5679,1162.508
True,2.0,Омская область,1,False,55000.0,180000.0,25919.1887,18993.8828,17052.4791,10952.9942,10344.4945,10098.197,7388.9247,6461.6871,6360.2704,6215.3896,5896.6516,5128.783,4114.6169,4013.2003,3622.0219,3158.4031,2868.6413,2825.1771,2549.9034,2376.0464,2289.1178,2173.2131,2042.8203,1984.868,1897.9395,1811.0109,1811.0109,1753.0586,1666.1301,1608.1777,1608.1777,1550.2254,1463.2968
True,2.0,Камчатский край,1,False,73200.0,143000.0,20591.3554,15089.5847,13547.2473,8701.5454,8218.1262,8022.4565,5870.0901,5133.4514,5052.8815,4937.7817,4684.5621,4074.5332,3268.8345,3188.2646,2877.4952,2509.1758,2278.9762,2244.4462,2025.7566,1887.6368,1818.5769,1726.4971,1622.9073,1576.8674,1507.8075,1438.7476,1438.7476,1392.7077,1323.6478,1277.6079,1277.6079,1231.5679,1162.508
True,2.0,Республика Адыгея,1,False,80000.0,143000.0,20591.3554,15089.5847,13547.2473,8701.5454,8218.1262,8022.4565,5870.0901,5133.4514,5052.8815,4937.7817,4684.5621,4074.5332,3268.8345,3188.2646,2877.4952,2509.1758,2278.9762,2244.4462,2025.7566,1887.6368,1818.5769,1726.4971,1622.9073,1576.8674,1507.8075,1438.7476,1438.7476,1392.7077,1323.6478,1277.6079,1277.6079,1231.5679,1162.508
True,2.0,Ненецкий автономный округ,1,False,44500.0,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,2.0,Республика Дагестан,1,False,90000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,2.0,Кабардино-Балкарская Республика,1,False,90000.0,143000.0,20591.3554,15089.5847,13547.2473,8701.5454,8218.1262,8022.4565,5870.0901,5133.4514,5052.8815,4937.7817,4684.5621,4074.5332,3268.8345,3188.2646,2877.4952,2509.1758,2278.9762,2244.4462,2025.7566,1887.6368,1818.5769,1726.4971,1622.9073,1576.8674,1507.8075,1438.7476,1438.7476,1392.7077,1323.6478,1277.6079,1277.6079,1231.5679,1162.508
True,2.0,Луганская область,1,False,143000.0,143000.0,20591.3554,15089.5847,13547.2473,8701.5454,8218.1262,8022.4565,5870.0901,5133.4514,5052.8815,4937.7817,4684.5621,4074.5332,3268.8345,3188.2646,2877.4952,2509.1758,2278.9762,2244.4462,2025.7566,1887.6368,1818.5769,1726.4971,1622.9073,1576.8674,1507.8075,1438.7476,1438.7476,1392.7077,1323.6478,1277.6079,1277.6079,1231.5679,1162.508
True,2.0,Республика Тыва,1,False,60000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,2.0,Республика Алтай,1,False,60000.0,145000.0,20879.3464,15300.6278,13736.7193,8823.2453,8333.065,8134.6587,5952.1893,5205.2479,5123.5512,5006.8416,4750.0805,4131.5196,3314.5525,3232.8558,2917.7399,2544.2692,2310.85,2275.8371,2054.0889,1914.0373,1844.0116,1750.6439,1645.6053,1598.9214,1528.8957,1458.8699,1458.8699,1412.1861,1342.1603,1295.4765,1295.4765,1248.7927,1178.7669
True,2.0,Республика Калмыкия,1,False,95000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,2.0,Чукотский автономный округ,1,False,83950.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,2.0,Магаданская область,1,False,36000.0,160000.0,23039.2788,16883.4514,15157.7592,9735.9948,9195.1062,8976.1751,6567.933,5743.7218,5653.5737,5524.7907,5241.4681,4558.9182,3657.4372,3567.2891,3219.575,2807.4694,2549.9034,2511.2685,2266.5808,2112.0412,2034.7714,1931.745,1815.8403,1764.3271,1687.0573,1609.7875,1609.7875,1558.2743,1481.0045,1429.4913,1429.4913,1377.9781,1300.7083
True,2.0,Республика Ингушетия,1,False,95000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,2.0,Чеченская Республика,1,False,95000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,2.0,Херсонская область,1,False,140000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,0.0,Республика Северная Осетия,1,False,140000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,0.0,Московская область,2,False,26000.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Саратовская область,2,False,30406.25,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Город федерального значения Санкт-Петербург,0,False,26562.5,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Свердловская область,0,False,20000.0,140000.0,20159.369,14773.02,13263.0393,8518.9955,8045.718,7854.1533,5746.9414,5025.7566,4946.877,4834.1919,4586.2846,3989.0534,3200.2576,3121.378,2817.1281,2456.5357,2231.1655,2197.3599,1983.2582,1848.0361,1780.425,1690.2769,1588.8603,1543.7862,1476.1751,1408.5641,1408.5641,1363.49,1295.8789,1250.8049,1250.8049,1205.7308,1138.1198
True,0.0,Волгоградская область,2,False,26562.5,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Воронежская область,2,False,26562.5,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Ярославская область,1,False,45000.0,76840.0,11064.6137,8108.2775,7279.5138,4675.7115,4415.9498,4310.8081,3154.2498,2758.4224,2715.1288,2653.2807,2517.2151,2189.4205,1756.4842,1713.1906,1546.2009,1348.2872,1224.5911,1206.0367,1088.5254,1014.3078,977.199,927.7205,872.0573,847.3181,810.2093,773.1005,773.1005,748.3612,711.2524,686.5132,686.5132,661.774,624.6652
True,0.0,Челябинская область,0,False,24000.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Ростовская область,0,False,26562.5,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Тверская область,1,False,45000.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Кемеровская область,1,False,26562.5,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Тульская область,1,False,30406.25,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Калужская область,1,False,18000.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Самарская область,0,False,26562.5,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Орловская область,1,False,24000.0,45000.0,6479.7972,4748.4707,4263.1198,2738.2486,2586.1236,2524.5493,1847.2312,1615.4218,1590.0676,1553.8474,1474.1629,1282.1958,1028.6542,1003.3001,905.5055,789.6008,717.1603,706.2943,637.4759,594.0116,572.2795,543.3033,510.7051,496.217,474.4849,452.7527,452.7527,438.2646,416.5325,402.0444,402.0444,387.5563,365.8242
True,0.0,Республика Татарстан,0,False,26562.5,130000.0,18719.414,13717.8042,12315.6793,7910.4958,7471.0238,7293.1423,5336.4456,4666.774,4593.5287,4488.8925,4258.6929,3704.1211,2971.6677,2898.4224,2615.9047,2281.0689,2071.7965,2040.4057,1841.5969,1716.0335,1653.2518,1569.5428,1475.3703,1433.5158,1370.7341,1307.9524,1307.9524,1266.0979,1203.3162,1161.4617,1161.4617,1119.6072,1056.8255
True,0.0,Республика Мордовия,1,False,30406.25,80000.0,11519.6394,8441.7257,7578.8796,4867.9974,4597.5531,4488.0876,3283.9665,2871.8609,2826.7869,2762.3954,2620.7341,2279.4591,1828.7186,1783.6446,1609.7875,1403.7347,1274.9517,1255.6343,1133.2904,1056.0206,1017.3857,965.8725,907.9202,882.1636,843.5287,804.8938,804.8938,779.1372,740.5023,714.7457,714.7457,688.9891,650.3542
True,0.0,Вологодская область,1,False,23600.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Нижегородская область,0,False,23600.0,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Ставропольский край,2,False,30406.25,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Брянская область,1,False,30406.25,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Белгородская область,2,False,30406.25,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Пензенская область,1,False,31350.0,80000.0,11519.6394,8441.7257,7578.8796,4867.9974,4597.5531,4488.0876,3283.9665,2871.8609,2826.7869,2762.3954,2620.7341,2279.4591,1828.7186,1783.6446,1609.7875,1403.7347,1274.9517,1255.6343,1133.2904,1056.0206,1017.3857,965.8725,907.9202,882.1636,843.5287,804.8938,804.8938,779.1372,740.5023,714.7457,714.7457,688.9891,650.3542
True,0.0,Ленинградская область,1,False,26562.5,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
True,0.0,Оренбургская область,2,False,18000.0,76840.0,11064.6137,8108.2775,7279.5138,4675.7115,4415.9498,4310.8081,3154.2498,2758.4224,2715.1288,2653.2807,2517.2151,2189.4205,1756.4842,1713.1906,1546.2009,1348.2872,1224.5911,1206.0367,1088.5254,1014.3078,977.199,927.7205,872.0573,847.3181,810.2093,773.1005,773.1005,748.3612,711.2524,686.5132,686.5132,661.774,624.6652
True,0.0,Липецкая область,1,False,30406.25,55000.0,7919.7521,5803.6864,5210.4797,3346.7482,3160.8178,3085.5602,2257.727,1974.4044,1943.416,1899.1468,1801.7547,1567.1281,1257.244,1226.2556,1106.7289,965.0676,876.5293,863.2486,779.1372,726.0142,699.4527,664.0373,624.1951,606.4874,579.9259,553.3645,553.3645,535.6568,509.0953,491.3876,491.3876,473.68,447.1185
