is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Знание 1С (2742_8),Внимательность (СК) (536_4),Дисциплинированность (СК) (593_4),Формирование бюджета (3098_8),"Бюджет доходов и расходов (БДР): формирование, анализ, контроль (3108_8)",Бюджетирование (2871_8),"Саморазвитие, обучаемость (СК) (604_4)","Личные установки и ценности, мировоззрение (2043_4)","Восприятие, мышление, внимание, память (УСК) (1330_4)",Знание компьютерных офисных программ (1027_8),(О) Анализ финансово-хозяйственной деятельности (1217_8),Государственные закупки (3244_8),Пользователь ПК (922_8),Составление управленческой отчетности (1587_8),(О) Ведение управленческого учета (652_8),"Многозадачность, интенсивность (СК) (627_4)",Компьютерные программы для ведения бухгалтерского учета (129_8),Стрессоустойчивость (СК) (601_4),Анализ экономической эффективности деятельности компаний (3070_8),"Анализ себестоимости продукции, выполняемых работ (2855_8)",Бизнес-план (3397_8),(О) Работать с программой 1С (847_8),Составление/формирование/подготовка отчетности (ОПТ) (3911_36),"Методическая работа: разработка, актуализация, внедрение, реализация (3833_8)"
False,1.0,Красноярский край,1,True,29000.0,29000.0,5816.5399,2508.5551,2315.5894,1755.0697,1433.4601,1258.872,1185.3612,1075.0951,1056.7174,872.9404,826.9962,817.8074,808.6185,771.8631,762.6743,661.597,661.597,661.597,643.2193,615.6527,551.3308,496.1977,487.0089,477.82,477.82
False,1.0,Ненецкий автономный округ,1,False,35000.0,40000.0,8022.8137,3460.076,3193.9163,2420.7858,1977.1863,1736.3752,1634.981,1482.8897,1457.5412,1204.0558,1140.6844,1128.0101,1115.3359,1064.6388,1051.9645,912.5475,912.5475,912.5475,887.199,849.1762,760.4563,684.4106,671.7364,659.0621,659.0621
False,1.0,Город федерального значения Санкт-Петербург,0,False,20400.0,100000.0,20057.0342,8650.1901,7984.7909,6051.9645,4942.9658,4340.9379,4087.4525,3707.2243,3643.853,3010.1394,2851.711,2820.0253,2788.3397,2661.597,2629.9113,2281.3688,2281.3688,2281.3688,2217.9975,2122.9404,1901.1407,1711.0266,1679.3409,1647.6553,1647.6553
False,1.0,Город федерального значения Санкт-Петербург,0,True,30000.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,1.0,Ямало-Ненецкий автономный округ,1,False,30000.0,65000.0,13037.0722,5622.6236,5190.1141,3933.7769,3212.9278,2821.6096,2656.8441,2409.6958,2368.5044,1956.5906,1853.6122,1833.0165,1812.4208,1730.038,1709.4423,1482.8897,1482.8897,1482.8897,1441.6984,1379.9113,1235.7414,1112.1673,1091.5716,1070.9759,1070.9759
False,1.0,Республика Саха (Якутия),1,False,30000.0,75000.0,15042.7757,6487.6426,5988.5932,4538.9734,3707.2243,3255.7034,3065.5894,2780.4183,2732.8897,2257.6046,2138.7833,2115.019,2091.2548,1996.1977,1972.4335,1711.0266,1711.0266,1711.0266,1663.4981,1592.2053,1425.8555,1283.27,1259.5057,1235.7414,1235.7414
False,1.0,Приморский край,1,False,30000.0,120000.0,24068.4411,10380.2281,9581.749,7262.3574,5931.5589,5209.1255,4904.943,4448.6692,4372.6236,3612.1673,3422.0532,3384.0304,3346.0076,3193.9163,3155.8935,2737.6426,2737.6426,2737.6426,2661.597,2547.5285,2281.3688,2053.2319,2015.2091,1977.1863,1977.1863
False,1.0,Приморский край,1,True,45000.0,45000.0,9025.6654,3892.5856,3593.1559,2723.384,2224.3346,1953.4221,1839.3536,1668.251,1639.7338,1354.5627,1283.27,1269.0114,1254.7529,1197.7186,1183.4601,1026.616,1026.616,1026.616,998.0989,955.3232,855.5133,769.962,755.7034,741.4449,741.4449
False,1.0,Московская область,2,False,22000.0,120000.0,24068.4411,10380.2281,9581.749,7262.3574,5931.5589,5209.1255,4904.943,4448.6692,4372.6236,3612.1673,3422.0532,3384.0304,3346.0076,3193.9163,3155.8935,2737.6426,2737.6426,2737.6426,2661.597,2547.5285,2281.3688,2053.2319,2015.2091,1977.1863,1977.1863
False,1.0,Московская область,2,True,40000.0,50000.0,10028.5171,4325.0951,3992.3954,3025.9823,2471.4829,2170.4689,2043.7262,1853.6122,1821.9265,1505.0697,1425.8555,1410.0127,1394.1698,1330.7985,1314.9556,1140.6844,1140.6844,1140.6844,1108.9987,1061.4702,950.5703,855.5133,839.6705,823.8276,823.8276
False,1.0,Камчатский край,1,False,30000.0,72000.0,14441.0646,6228.1369,5749.0494,4357.4144,3558.9354,3125.4753,2942.9658,2669.2015,2623.5741,2167.3004,2053.2319,2030.4183,2007.6046,1916.3498,1893.5361,1642.5856,1642.5856,1642.5856,1596.9582,1528.5171,1368.8213,1231.9392,1209.1255,1186.3118,1186.3118
False,1.0,Сахалинская область,1,False,30000.0,80000.0,16045.6274,6920.1521,6387.8327,4841.5716,3954.3726,3472.7503,3269.962,2965.7795,2915.0824,2408.1115,2281.3688,2256.0203,2230.6717,2129.2776,2103.929,1825.0951,1825.0951,1825.0951,1774.398,1698.3523,1520.9125,1368.8213,1343.4728,1318.1242,1318.1242
False,1.0,Магаданская область,1,False,30000.0,118000.0,23667.3004,10207.2243,9422.0532,7141.3181,5832.6996,5122.3067,4823.1939,4374.5247,4299.7465,3551.9645,3365.019,3327.6299,3290.2408,3140.6844,3103.2953,2692.0152,2692.0152,2692.0152,2617.237,2505.0697,2243.346,2019.0114,1981.6223,1944.2332,1944.2332
False,1.0,Город федерального значения Москва,0,False,18000.0,172000.0,34498.0989,14878.327,13733.8403,10409.379,8501.9011,7466.4132,7030.4183,6376.4259,6267.4271,5177.4398,4904.943,4850.4436,4795.9442,4577.9468,4523.4474,3923.9544,3923.9544,3923.9544,3814.9556,3651.4575,3269.962,2942.9658,2888.4664,2833.967,2833.967
False,1.0,Город федерального значения Москва,0,True,20000.0,60000.0,12034.2205,5190.1141,4790.8745,3631.1787,2965.7795,2604.5627,2452.4715,2224.3346,2186.3118,1806.0837,1711.0266,1692.0152,1673.0038,1596.9582,1577.9468,1368.8213,1368.8213,1368.8213,1330.7985,1273.7643,1140.6844,1026.616,1007.6046,988.5932,988.5932
False,1.0,Запорожская область,1,False,16000.0,20000.0,4011.4068,1730.038,1596.9582,1210.3929,988.5932,868.1876,817.4905,741.4449,728.7706,602.0279,570.3422,564.0051,557.6679,532.3194,525.9823,456.2738,456.2738,456.2738,443.5995,424.5881,380.2281,342.2053,335.8682,329.5311,329.5311
