is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Аккуратность (СК) (575_4),Автослесарь - Базовые умения по комплексному ТО и Р автотранспорта (2091_31),"Личные установки и ценности, мировоззрение (2043_4)","Автослесарь - Конкретные умения – предрейсовый осмотр, профилактический осмотр, техосмотр (2262_31)",Автоэлектрик - обобщенные знания - знание устройства узлов и агрегатов транспортных средств (3749_31),"Саморазвитие, обучаемость (СК) (604_4)",Командность (СК) (1371_4),Пунктуальность (СК) (612_4),Автослесарь - Конкретные умения – диагностика (2261_31),Высокая работоспособность (СК) (586_4),Трудолюбие (СК) (597_4),Автослесарь - Базовые знания в области конструкции и характеристик АТС (2224_31),Нравственность (СК) (622_4),Автоэлектрик - диагностика неисправностей электрооборудования (3247_31),Внимательность (СК) (536_4),Выполнение ремонтных работ (ОПТ) (8285_36),Автослесарь - Конкретные умения – Ходовая часть - Общие работы по обслуживанию и ремонту систем снизу автомобиля (3830_31),Коммуникабельность (СК) (617_4),"Автослесарь - Конкретные умения – Ремонт агрегатов - Общие работы по ремонту, сборке/разборке, восстановлению (3823_31)",Автоэлектрик - конкретные умения - диагностика и ремонт ходовой части (3723_31),Склонность к здоровому образу жизни (СК) (1662_4),Автослесарь - Конкретные умения – Ремонт агрегатов - Ремонтные работы по двигателю и трансмиссии (3818_31)
True,1.0,Ленинградская область,1,False,30000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,1.0,Тверская область,1,False,40000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,1.0,Город федерального значения Севастополь,1,False,65000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Новгородская область,1,False,30000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Тамбовская область,2,False,43000.0,100000.0,21638.3308,12364.7604,8011.3344,5847.5013,5744.4616,4636.7852,3632.1484,3503.3488,3271.5095,3142.7099,2601.7517,2498.712,2498.712,2395.6723,2395.6723,2035.0335,1983.5137,1854.7141,1803.1942,1700.1546,1674.3946,1648.6347,1571.355,1545.5951
True,1.0,Калужская область,1,False,33000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Пензенская область,1,False,43000.0,106000.0,22936.6306,13106.6461,8492.0144,6198.3514,6089.1293,4914.9923,3850.0773,3713.5497,3467.8001,3331.2725,2757.8568,2648.6347,2648.6347,2539.4127,2539.4127,2157.1355,2102.5245,1965.9969,1911.3859,1802.1638,1774.8583,1747.5528,1665.6363,1638.3308
True,1.0,Тульская область,1,False,36000.0,70000.0,15146.8315,8655.3323,5607.9341,4093.2509,4021.1231,3245.7496,2542.5039,2452.3442,2290.0567,2199.897,1821.2262,1749.0984,1749.0984,1676.9706,1676.9706,1424.5234,1388.4596,1298.2998,1262.236,1190.1082,1172.0762,1154.0443,1099.9485,1081.9165
True,1.0,Липецкая область,1,False,30000.0,106000.0,22936.6306,13106.6461,8492.0144,6198.3514,6089.1293,4914.9923,3850.0773,3713.5497,3467.8001,3331.2725,2757.8568,2648.6347,2648.6347,2539.4127,2539.4127,2157.1355,2102.5245,1965.9969,1911.3859,1802.1638,1774.8583,1747.5528,1665.6363,1638.3308
True,1.0,Республика Марий Эл,1,False,30000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Брянская область,1,False,36000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
True,1.0,Республика Карелия,1,False,30000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,1.0,Псковская область,1,False,33000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Республика Коми,1,False,20000.0,174000.0,37650.6955,21514.6832,13939.7218,10174.6522,9995.3632,8068.0062,6319.9382,6095.8269,5692.4266,5468.3153,4527.0479,4347.7589,4347.7589,4168.4699,4168.4699,3540.9583,3451.3138,3227.2025,3137.558,2958.2689,2913.4467,2868.6244,2734.1577,2689.3354
True,1.0,Республика Адыгея,1,False,50000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,1.0,Курская область,2,False,30000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
True,1.0,Республика Мордовия,1,False,33000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Вологодская область,1,False,43000.0,106000.0,22936.6306,13106.6461,8492.0144,6198.3514,6089.1293,4914.9923,3850.0773,3713.5497,3467.8001,3331.2725,2757.8568,2648.6347,2648.6347,2539.4127,2539.4127,2157.1355,2102.5245,1965.9969,1911.3859,1802.1638,1774.8583,1747.5528,1665.6363,1638.3308
True,1.0,Кабардино-Балкарская Республика,1,False,50000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Карачаево-Черкесская Республика,1,False,65000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Кемеровская область,1,False,30000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
True,1.0,Рязанская область,1,False,36000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,1.0,Томская область,1,False,20000.0,220000.0,47604.3277,27202.473,17624.9356,12864.5028,12637.8156,10200.9274,7990.7264,7707.3673,7197.321,6913.9619,5723.8537,5497.1664,5497.1664,5270.4791,5270.4791,4477.0737,4363.73,4080.3709,3967.0273,3740.34,3683.6682,3626.9964,3456.9809,3400.3091
True,1.0,Республика Дагестан,1,False,50000.0,65000.0,14064.915,8037.0943,5207.3673,3800.8758,3733.9001,3013.9104,2360.8964,2277.1767,2126.4812,2042.7615,1691.1386,1624.1628,1624.1628,1557.187,1557.187,1322.7718,1289.2839,1205.5641,1172.0762,1105.1005,1088.3565,1071.6126,1021.3807,1004.6368
True,1.0,Московская область,2,False,25000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,1.0,Город федерального значения Санкт-Петербург,0,False,30000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
True,1.0,Мурманская область,1,False,35000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,1.0,Республика Бурятия,1,False,30000.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
True,1.0,Иркутская область,1,False,25000.0,160000.0,34621.3292,19783.6167,12818.135,9356.0021,9191.1386,7418.8563,5811.4374,5605.3581,5234.4152,5028.3359,4162.8027,3997.9392,3997.9392,3833.0757,3833.0757,3256.0536,3173.6218,2967.5425,2885.1108,2720.2473,2679.0314,2637.8156,2514.168,2472.9521
True,1.0,Красноярский край,1,False,30000.0,220000.0,47604.3277,27202.473,17624.9356,12864.5028,12637.8156,10200.9274,7990.7264,7707.3673,7197.321,6913.9619,5723.8537,5497.1664,5497.1664,5270.4791,5270.4791,4477.0737,4363.73,4080.3709,3967.0273,3740.34,3683.6682,3626.9964,3456.9809,3400.3091
True,1.0,Омская область,1,False,35000.0,220000.0,47604.3277,27202.473,17624.9356,12864.5028,12637.8156,10200.9274,7990.7264,7707.3673,7197.321,6913.9619,5723.8537,5497.1664,5497.1664,5270.4791,5270.4791,4477.0737,4363.73,4080.3709,3967.0273,3740.34,3683.6682,3626.9964,3456.9809,3400.3091
True,1.0,Хабаровский край,1,False,25000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,1.0,Ханты-Мансийский автономный округ — Югра,1,False,25000.0,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
True,1.0,Забайкальский край,1,False,30000.0,154391.0,33407.6352,19090.0773,12368.7792,9028.0157,8868.9317,7158.779,5607.7102,5408.8552,5050.9163,4852.0613,4016.8704,3857.7865,3857.7865,3698.7025,3698.7025,3141.9086,3062.3666,2863.5116,2783.9696,2624.8856,2585.1146,2545.3436,2426.0307,2386.2597
True,1.0,Республика Хакасия,1,False,30000.0,220000.0,47604.3277,27202.473,17624.9356,12864.5028,12637.8156,10200.9274,7990.7264,7707.3673,7197.321,6913.9619,5723.8537,5497.1664,5497.1664,5270.4791,5270.4791,4477.0737,4363.73,4080.3709,3967.0273,3740.34,3683.6682,3626.9964,3456.9809,3400.3091
True,1.0,Сахалинская область,1,False,35000.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
True,1.0,Амурская область,1,False,30000.0,105000.0,22720.2473,12982.9985,8411.9011,6139.8764,6031.6847,4868.6244,3813.7558,3678.5162,3435.085,3299.8454,2731.8393,2623.6476,2623.6476,2515.456,2515.456,2136.7852,2082.6893,1947.4498,1893.3539,1785.1623,1758.1144,1731.0665,1649.9227,1622.8748
True,1.0,Камчатский край,1,False,60000.0,80000.0,17310.6646,9891.8083,6409.0675,4678.001,4595.5693,3709.4281,2905.7187,2802.679,2617.2076,2514.168,2081.4013,1998.9696,1998.9696,1916.5379,1916.5379,1628.0268,1586.8109,1483.7713,1442.5554,1360.1236,1339.5157,1318.9078,1257.084,1236.476
True,1.0,Еврейская автономная область,1,False,55000.0,93000.0,20123.6476,11499.2272,7450.541,5438.1762,5342.3493,4312.2102,3377.898,3258.1144,3042.5039,2922.7202,2419.6291,2323.8022,2323.8022,2227.9753,2227.9753,1892.5811,1844.6677,1724.8841,1676.9706,1581.1437,1557.187,1533.2303,1461.3601,1437.4034
True,1.0,Город федерального значения Москва,0,False,140.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
True,1.0,Ямало-Ненецкий автономный округ,1,False,40000.0,125000.0,27047.9134,15455.9505,10014.168,7309.3766,7180.577,5795.9815,4540.1855,4379.186,4089.3869,3928.3874,3252.1896,3123.39,3123.39,2994.5904,2994.5904,2543.7919,2479.3921,2318.3926,2253.9928,2125.1932,2092.9933,2060.7934,1964.1937,1931.9938
True,1.0,Республика Саха (Якутия),1,False,40000.0,180500.0,39057.187,22318.3926,14460.4585,10554.7398,10368.7532,8369.3972,6556.0278,6323.5446,5905.0747,5672.5914,4696.1618,4510.1752,4510.1752,4324.1886,4324.1886,3673.2354,3580.2421,3347.7589,3254.7656,3068.779,3022.2823,2975.7857,2836.2957,2789.7991
True,1.0,Магаданская область,1,False,60000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,1.0,Республика Алтай,1,False,55000.0,75000.0,16228.7481,9273.5703,6008.5008,4385.626,4308.3462,3477.5889,2724.1113,2627.5116,2453.6321,2357.0325,1951.3138,1874.034,1874.034,1796.7543,1796.7543,1526.2751,1487.6352,1391.0355,1352.3957,1275.1159,1255.796,1236.476,1178.5162,1159.1963
True,1.0,Республика Тыва,1,False,80000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,1.0,Чукотский автономный округ,1,False,110000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,1.0,Республика Калмыкия,1,False,74000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,1.0,Республика Ингушетия,1,False,106000.0,115000.0,24884.0804,14219.4745,9213.0345,6724.6265,6606.1309,5332.3029,4176.9706,4028.8511,3762.236,3614.1164,2992.0144,2873.5188,2873.5188,2755.0232,2755.0232,2340.2885,2281.0407,2132.9212,2073.6734,1955.1777,1925.5538,1895.9299,1807.0582,1777.4343
True,1.0,Донецкая область,1,False,75000.0,75000.0,16228.7481,9273.5703,6008.5008,4385.626,4308.3462,3477.5889,2724.1113,2627.5116,2453.6321,2357.0325,1951.3138,1874.034,1874.034,1796.7543,1796.7543,1526.2751,1487.6352,1391.0355,1352.3957,1275.1159,1255.796,1236.476,1178.5162,1159.1963
True,2.0,Ульяновская область,1,False,34875.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
True,2.0,Ставропольский край,2,False,37000.0,150000.0,32457.4961,18547.1406,12017.0015,8771.2519,8616.6924,6955.1777,5448.2226,5255.0232,4907.2643,4714.0649,3902.6275,3748.068,3748.068,3593.5085,3593.5085,3052.5502,2975.2705,2782.0711,2704.7913,2550.2318,2511.592,2472.9521,2357.0325,2318.3926
True,2.0,Республика Крым,1,False,50000.0,90000.0,19474.4977,11128.2844,7210.2009,5262.7512,5170.0155,4173.1066,3268.9335,3153.0139,2944.3586,2828.4389,2341.5765,2248.8408,2248.8408,2156.1051,2156.1051,1831.5301,1785.1623,1669.2427,1622.8748,1530.1391,1506.9552,1483.7713,1414.2195,1391.0355
True,2.0,Республика Северная Осетия,1,False,66615.0,66615.0,14414.374,8236.7852,5336.7504,3895.313,3826.6731,3088.7944,2419.5556,2333.7558,2179.3161,2093.5162,1733.1569,1664.517,1664.517,1595.8771,1595.8771,1355.6376,1321.3176,1235.5178,1201.1978,1132.558,1115.398,1098.238,1046.7581,1029.5981
True,2.0,Свердловская область,0,False,35000.0,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
True,2.0,Республика Татарстан,0,False,22000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Оренбургская область,2,False,32000.0,130000.0,28129.83,16074.1886,10414.7347,7601.7517,7467.8001,6027.8207,4721.7929,4554.3534,4252.9624,4085.5229,3382.2772,3248.3256,3248.3256,3114.374,3114.374,2645.5435,2578.5677,2411.1283,2344.1525,2210.2009,2176.713,2143.2251,2042.7615,2009.2736
True,2.0,Нижегородская область,0,False,30000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Самарская область,0,False,30000.0,140000.0,30293.6631,17310.6646,11215.8681,8186.5018,8042.2463,6491.4992,5085.0077,4904.6883,4580.1133,4399.7939,3642.4523,3498.1968,3498.1968,3353.9413,3353.9413,2849.0469,2776.9191,2596.5997,2524.4719,2380.2164,2344.1525,2308.0886,2199.897,2163.8331
True,2.0,Волгоградская область,2,False,36250.0,170000.0,36785.1623,21020.0927,13619.2684,9940.7522,9765.5848,7882.5348,6174.6522,5955.6929,5561.5662,5342.6069,4422.9778,4247.8104,4247.8104,4072.643,4072.643,3459.5569,3371.9732,3153.0139,3065.4302,2890.2628,2846.4709,2802.679,2671.3035,2627.5116
True,2.0,Краснодарский край,0,False,28753.5,250000.0,54095.8269,30911.9011,20028.3359,14618.7532,14361.154,11591.9629,9080.3709,8758.372,8178.7738,7856.7749,6504.3792,6246.78,6246.78,5989.1808,5989.1808,5087.5837,4958.7841,4636.7852,4507.9856,4250.3864,4185.9866,4121.5868,3928.3874,3863.9876
True,2.0,Астраханская область,1,False,35000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
True,2.0,Пермский край,1,False,30000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,2.0,Республика Башкортостан,0,False,28753.5,155000.0,33539.4127,19165.3787,12417.5683,9063.627,8903.9155,7187.017,5629.83,5430.1906,5070.8398,4871.2004,4032.7151,3873.0036,3873.0036,3713.2921,3713.2921,3154.3019,3074.4462,2874.8068,2794.9511,2635.2396,2595.3117,2555.3838,2435.6002,2395.6723
True,2.0,Челябинская область,0,False,30000.0,120000.0,25965.9969,14837.7125,9613.6012,7017.0015,6893.3539,5564.1422,4358.5781,4204.0185,3925.8114,3771.2519,3122.102,2998.4544,2998.4544,2874.8068,2874.8068,2442.0402,2380.2164,2225.6569,2163.8331,2040.1855,2009.2736,1978.3617,1885.626,1854.7141
True,2.0,Ростовская область,0,False,30000.0,110000.0,23802.1638,13601.2365,8812.4678,6432.2514,6318.9078,5100.4637,3995.3632,3853.6837,3598.6605,3456.9809,2861.9268,2748.5832,2748.5832,2635.2396,2635.2396,2238.5368,2181.865,2040.1855,1983.5137,1870.17,1841.8341,1813.4982,1728.4905,1700.1546
