is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)","Личные установки и ценности, мировоззрение (2043_4)","Проведение диагностики, техосмотра и ремонта оборудования и механизмов (7245_35)","Организаторские способности, лидерство (СК) (393_4)",Дисциплинированность (СК) (593_4),Ремонт оборудования (4132_35),Коммуникабельность (СК) (617_4),Английский язык (ЯС) (1918_32),Навыки руководящей работы (6700_35),Выполнение ремонтных работ (ОПТ) (8285_36),Техническое обслуживание оборудования (4130_35),Ведение учета (4195_35),Организация ремонта автотранспорта (7299_35),Знание компьютерных программ (3753_35),"Саморазвитие, обучаемость (СК) (604_4)",Умение читать конструкторскую и технологическую документацию (3439_35),Обеспечение правильной эксплуатации оборудования (7278_35),Разработка мероприятий по достижению безаварийной работы (7287_35),Разработка графиков выполнения работ (6081_35),Знание нормативной и методической документации (4566_35),Уметь контролировать качество ремонтных работ (7384_35),Подготовка отчетной документации (6585_35),Уметь проводить монтаж и пуско-наладку металлообрабатывающих станков (7402_35),Чтение схем/чертежей (ОПТ) (3032_36),Аккуратность (СК) (575_4),Кропотливость (СК) (623_4),"Знать конструкцию, режимы работы и правила эксплуатации оборудования (7374_35)",Командность (СК) (1371_4),Определять потребность в запасных частях для оборудования (7326_35),Обеспечение бесперебойной работы оборудования (4218_35),Стрессоустойчивость (СК) (601_4),Соблюдение правил охраны труда (ОПТ) (3790_36),Целеустремленность (СК) (588_4),Оформление дефектных ведомостей (4560_35),Оформлять заявки на приобретение материалов и запасных частей (7239_35),Уметь контролировать качество технического обслуживания (7385_35),Ведение документации (4135_35),Разработка ремонтной документации (6266_35),Знание основ технических наук (4136_35),Разработка мероприятий по повышению эффективности производства (6739_35),Внимательность (СК) (536_4),Высокая работоспособность (СК) (586_4),"Восприятие, мышление, внимание, память (УСК) (1330_4)",Контроль за работой и техническим состоянием оборудования (4119_35),Эксплуатация станочного оборудования (3579_35),Обслуживание холодильного оборудования (7375_35),Разработка и внедрение мероприятий по снижению себестоимости продукции (6581_35),Трудолюбие (СК) (597_4)
False,2.0,Еврейская автономная область,1,False,25000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
False,2.0,Республика Адыгея,1,False,40000.0,66000.0,9050.7963,4293.0427,4038.5583,3009.5557,2633.3613,2456.3286,2091.1987,2024.8114,1880.9723,1515.8424,1471.5842,1427.3261,1349.8743,1316.6806,1272.4225,1228.1643,1217.0997,1194.9707,1128.5834,1062.1961,1017.938,1017.938,984.7443,940.4862,874.0989,863.0344,829.8407,818.7762,774.518,774.518,763.4535,730.2598,719.1953,697.0662,663.8726,663.8726,663.8726,652.808,641.7435,619.6144,619.6144,597.4853,575.3562,575.3562,564.2917,564.2917,564.2917,564.2917
False,2.0,Республика Адыгея,1,True,30000.0,30000.0,4113.9983,1951.3831,1835.7083,1367.9799,1196.9824,1116.513,950.5448,920.3688,854.9874,689.0193,668.9019,648.7846,613.5792,598.4912,578.3738,558.2565,553.2272,543.1685,512.9925,482.8164,462.6991,462.6991,447.6111,427.4937,397.3177,392.2883,377.2003,372.171,352.0536,352.0536,347.0243,331.9363,326.907,316.8483,301.7603,301.7603,301.7603,296.7309,291.7016,281.6429,281.6429,271.5842,261.5256,261.5256,256.4962,256.4962,256.4962,256.4962
False,2.0,Московская область,2,False,25000.0,120000.0,16455.9933,7805.5323,7342.8332,5471.9195,4787.9296,4466.052,3802.1794,3681.4753,3419.9497,2756.0771,2675.6077,2595.1383,2454.3168,2393.9648,2313.4954,2233.026,2212.9086,2172.6739,2051.9698,1931.2657,1850.7963,1850.7963,1790.4443,1709.9749,1589.2707,1569.1534,1508.8013,1488.684,1408.2146,1408.2146,1388.0972,1327.7452,1307.6278,1267.3931,1207.0411,1207.0411,1207.0411,1186.9237,1166.8064,1126.5717,1126.5717,1086.337,1046.1023,1046.1023,1025.9849,1025.9849,1025.9849,1025.9849
False,2.0,Город федерального значения Москва,0,False,40000.0,220000.0,30169.321,14310.1425,13461.8609,10031.8525,8777.8709,8187.7619,6970.6622,6749.3713,6269.9078,5052.808,4905.2808,4757.7536,4499.5809,4388.9355,4241.4082,4093.881,4056.9992,3983.2355,3761.9447,3540.6538,3393.1266,3393.1266,3282.4811,3134.9539,2913.663,2876.7812,2766.1358,2729.254,2581.7267,2581.7267,2544.8449,2434.1995,2397.3177,2323.5541,2212.9086,2212.9086,2212.9086,2176.0268,2139.145,2065.3814,2065.3814,1991.6178,1917.8541,1917.8541,1880.9723,1880.9723,1880.9723,1880.9723
False,2.0,Хабаровский край,1,False,35000.0,90000.0,12341.995,5854.1492,5507.1249,4103.9396,3590.9472,3349.539,2851.6345,2761.1065,2564.9623,2067.0578,2006.7058,1946.3537,1840.7376,1795.4736,1735.1215,1674.7695,1659.6815,1629.5054,1538.9774,1448.4493,1388.0972,1388.0972,1342.8332,1282.4811,1191.9531,1176.865,1131.601,1116.513,1056.1609,1056.1609,1041.0729,995.8089,980.7209,950.5448,905.2808,905.2808,905.2808,890.1928,875.1048,844.9288,844.9288,814.7527,784.5767,784.5767,769.4887,769.4887,769.4887,769.4887
False,2.0,Республика Коми,1,False,50000.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
False,2.0,Сахалинская область,1,False,50000.0,75000.0,10284.9958,4878.4577,4589.2707,3419.9497,2992.456,2791.2825,2376.3621,2300.922,2137.4686,1722.5482,1672.2548,1621.9614,1533.948,1496.228,1445.9346,1395.6412,1383.0679,1357.9212,1282.4811,1207.0411,1156.7477,1156.7477,1119.0277,1068.7343,993.2942,980.7209,943.0008,930.4275,880.1341,880.1341,867.5608,829.8407,817.2674,792.1207,754.4007,754.4007,754.4007,741.8273,729.254,704.1073,704.1073,678.9606,653.8139,653.8139,641.2406,641.2406,641.2406,641.2406
False,2.0,Камчатский край,1,False,50000.0,90000.0,12341.995,5854.1492,5507.1249,4103.9396,3590.9472,3349.539,2851.6345,2761.1065,2564.9623,2067.0578,2006.7058,1946.3537,1840.7376,1795.4736,1735.1215,1674.7695,1659.6815,1629.5054,1538.9774,1448.4493,1388.0972,1388.0972,1342.8332,1282.4811,1191.9531,1176.865,1131.601,1116.513,1056.1609,1056.1609,1041.0729,995.8089,980.7209,950.5448,905.2808,905.2808,905.2808,890.1928,875.1048,844.9288,844.9288,814.7527,784.5767,784.5767,769.4887,769.4887,769.4887,769.4887
False,2.0,Республика Саха (Якутия),1,False,40865.0,100000.0,13713.3277,6504.6102,6119.0277,4559.9329,3989.9413,3721.71,3168.4828,3067.8961,2849.9581,2296.7309,2229.6731,2162.6153,2045.264,1994.9707,1927.9128,1860.855,1844.0905,1810.5616,1709.9749,1609.3881,1542.3303,1542.3303,1492.0369,1424.979,1324.3923,1307.6278,1257.3345,1240.57,1173.5122,1173.5122,1156.7477,1106.4543,1089.6899,1056.1609,1005.8676,1005.8676,1005.8676,989.1031,972.3386,938.8097,938.8097,905.2808,871.7519,871.7519,854.9874,854.9874,854.9874,854.9874
False,2.0,Магаданская область,1,False,45000.0,55000.0,7542.3303,3577.5356,3365.4652,2507.9631,2194.4677,2046.9405,1742.6655,1687.3428,1567.4769,1263.202,1226.3202,1189.4384,1124.8952,1097.2339,1060.3521,1023.4702,1014.2498,995.8089,940.4862,885.1635,848.2816,848.2816,820.6203,783.7385,728.4158,719.1953,691.5339,682.3135,645.4317,645.4317,636.2112,608.5499,599.3294,580.8885,553.2272,553.2272,553.2272,544.0067,534.7863,516.3453,516.3453,497.9044,479.4635,479.4635,470.2431,470.2431,470.2431,470.2431
False,2.0,Мурманская область,1,False,35733.0,120000.0,16455.9933,7805.5323,7342.8332,5471.9195,4787.9296,4466.052,3802.1794,3681.4753,3419.9497,2756.0771,2675.6077,2595.1383,2454.3168,2393.9648,2313.4954,2233.026,2212.9086,2172.6739,2051.9698,1931.2657,1850.7963,1850.7963,1790.4443,1709.9749,1589.2707,1569.1534,1508.8013,1488.684,1408.2146,1408.2146,1388.0972,1327.7452,1307.6278,1267.3931,1207.0411,1207.0411,1207.0411,1186.9237,1166.8064,1126.5717,1126.5717,1086.337,1046.1023,1046.1023,1025.9849,1025.9849,1025.9849,1025.9849
False,2.0,Чукотский автономный округ,1,False,65925.0,75000.0,10284.9958,4878.4577,4589.2707,3419.9497,2992.456,2791.2825,2376.3621,2300.922,2137.4686,1722.5482,1672.2548,1621.9614,1533.948,1496.228,1445.9346,1395.6412,1383.0679,1357.9212,1282.4811,1207.0411,1156.7477,1156.7477,1119.0277,1068.7343,993.2942,980.7209,943.0008,930.4275,880.1341,880.1341,867.5608,829.8407,817.2674,792.1207,754.4007,754.4007,754.4007,741.8273,729.254,704.1073,704.1073,678.9606,653.8139,653.8139,641.2406,641.2406,641.2406,641.2406
False,2.0,Луганская область,1,False,90000.0,90000.0,12341.995,5854.1492,5507.1249,4103.9396,3590.9472,3349.539,2851.6345,2761.1065,2564.9623,2067.0578,2006.7058,1946.3537,1840.7376,1795.4736,1735.1215,1674.7695,1659.6815,1629.5054,1538.9774,1448.4493,1388.0972,1388.0972,1342.8332,1282.4811,1191.9531,1176.865,1131.601,1116.513,1056.1609,1056.1609,1041.0729,995.8089,980.7209,950.5448,905.2808,905.2808,905.2808,890.1928,875.1048,844.9288,844.9288,814.7527,784.5767,784.5767,769.4887,769.4887,769.4887,769.4887
False,2.0,Ямало-Ненецкий автономный округ,1,False,30000.0,180000.0,24683.9899,11708.2984,11014.2498,8207.8793,7181.8944,6699.078,5703.2691,5522.2129,5129.9246,4134.1157,4013.4116,3892.7075,3681.4753,3590.9472,3470.2431,3349.539,3319.363,3259.0109,3077.9547,2896.8986,2776.1945,2776.1945,2685.6664,2564.9623,2383.9061,2353.7301,2263.202,2233.026,2112.3219,2112.3219,2082.1459,1991.6178,1961.4417,1901.0897,1810.5616,1810.5616,1810.5616,1780.3856,1750.2096,1689.8575,1689.8575,1629.5054,1569.1534,1569.1534,1538.9774,1538.9774,1538.9774,1538.9774
False,2.0,Город федерального значения Севастополь,1,False,26125.0,48900.0,6705.8173,3180.7544,2992.2045,2229.8072,1951.0813,1819.9162,1549.3881,1500.2012,1393.6295,1123.1014,1090.3101,1057.5189,1000.1341,975.5407,942.7494,909.9581,901.7603,885.3646,836.1777,786.9908,754.1995,754.1995,729.606,696.8148,647.6278,639.43,614.8365,606.6387,573.8474,573.8474,565.6496,541.0562,532.8583,516.4627,491.8692,491.8692,491.8692,483.6714,475.4736,459.078,459.078,442.6823,426.2867,426.2867,418.0889,418.0889,418.0889,418.0889
False,2.0,Республика Северная Осетия,1,False,30000.0,30000.0,4113.9983,1951.3831,1835.7083,1367.9799,1196.9824,1116.513,950.5448,920.3688,854.9874,689.0193,668.9019,648.7846,613.5792,598.4912,578.3738,558.2565,553.2272,543.1685,512.9925,482.8164,462.6991,462.6991,447.6111,427.4937,397.3177,392.2883,377.2003,372.171,352.0536,352.0536,347.0243,331.9363,326.907,316.8483,301.7603,301.7603,301.7603,296.7309,291.7016,281.6429,281.6429,271.5842,261.5256,261.5256,256.4962,256.4962,256.4962,256.4962
True,1.0,Костромская область,1,False,85000.0,85000.0,11656.3286,5528.9187,5201.1735,3875.943,3391.4501,3163.4535,2693.2104,2607.7117,2422.4644,1952.2213,1895.2221,1838.223,1738.4744,1695.7251,1638.7259,1581.7267,1567.4769,1538.9774,1453.4786,1367.9799,1310.9807,1310.9807,1268.2313,1211.2322,1125.7334,1111.4837,1068.7343,1054.4845,997.4853,997.4853,983.2355,940.4862,926.2364,897.7368,854.9874,854.9874,854.9874,840.7376,826.4878,797.9883,797.9883,769.4887,740.9891,740.9891,726.7393,726.7393,726.7393,726.7393
True,1.0,Ивановская область,1,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Волгоградская область,2,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Рязанская область,1,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Воронежская область,2,False,40000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Удмуртская Республика,1,False,38000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Тульская область,1,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Курская область,2,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Алтайский край,2,False,47225.0,47225.0,6476.119,3071.8022,2889.7108,2153.4283,1884.2498,1757.5775,1496.316,1448.8139,1345.8927,1084.6312,1052.9631,1021.2951,965.8759,942.1249,910.4568,878.7888,870.8718,855.0377,807.5356,760.0335,728.3655,728.3655,704.6144,672.9464,625.4443,617.5272,593.7762,585.8592,554.1911,554.1911,546.2741,522.5231,514.606,498.772,475.021,475.021,475.021,467.1039,459.1869,443.3529,443.3529,427.5189,411.6848,411.6848,403.7678,403.7678,403.7678,403.7678
True,1.0,Республика Башкортостан,0,False,47225.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Пермский край,1,False,50000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Тамбовская область,2,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Пензенская область,1,False,40000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Курганская область,1,False,47225.0,47225.0,6476.119,3071.8022,2889.7108,2153.4283,1884.2498,1757.5775,1496.316,1448.8139,1345.8927,1084.6312,1052.9631,1021.2951,965.8759,942.1249,910.4568,878.7888,870.8718,855.0377,807.5356,760.0335,728.3655,728.3655,704.6144,672.9464,625.4443,617.5272,593.7762,585.8592,554.1911,554.1911,546.2741,522.5231,514.606,498.772,475.021,475.021,475.021,467.1039,459.1869,443.3529,443.3529,427.5189,411.6848,411.6848,403.7678,403.7678,403.7678,403.7678
True,1.0,Республика Татарстан,0,False,35000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Новгородская область,1,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Астраханская область,1,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Смоленская область,1,False,32000.0,32000.0,4388.2649,2081.4753,1958.0889,1459.1785,1276.7812,1190.9472,1013.9145,981.7267,911.9866,734.9539,713.4954,692.0369,654.4845,638.3906,616.9321,595.4736,590.109,579.3797,547.192,515.0042,493.5457,493.5457,477.4518,455.9933,423.8055,418.4409,402.347,396.9824,375.5239,375.5239,370.1593,354.0654,348.7008,337.9715,321.8776,321.8776,321.8776,316.513,311.1484,300.4191,300.4191,289.6899,278.9606,278.9606,273.596,273.596,273.596,273.596
True,1.0,Республика Карелия,1,False,60000.0,120000.0,16455.9933,7805.5323,7342.8332,5471.9195,4787.9296,4466.052,3802.1794,3681.4753,3419.9497,2756.0771,2675.6077,2595.1383,2454.3168,2393.9648,2313.4954,2233.026,2212.9086,2172.6739,2051.9698,1931.2657,1850.7963,1850.7963,1790.4443,1709.9749,1589.2707,1569.1534,1508.8013,1488.684,1408.2146,1408.2146,1388.0972,1327.7452,1307.6278,1267.3931,1207.0411,1207.0411,1207.0411,1186.9237,1166.8064,1126.5717,1126.5717,1086.337,1046.1023,1046.1023,1025.9849,1025.9849,1025.9849,1025.9849
True,1.0,Забайкальский край,1,False,40000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Псковская область,1,False,60000.0,60000.0,8227.9966,3902.7661,3671.4166,2735.9598,2393.9648,2233.026,1901.0897,1840.7376,1709.9749,1378.0386,1337.8039,1297.5692,1227.1584,1196.9824,1156.7477,1116.513,1106.4543,1086.337,1025.9849,965.6329,925.3982,925.3982,895.2221,854.9874,794.6354,784.5767,754.4007,744.342,704.1073,704.1073,694.0486,663.8726,653.8139,633.6966,603.5205,603.5205,603.5205,593.4619,583.4032,563.2858,563.2858,543.1685,523.0511,523.0511,512.9925,512.9925,512.9925,512.9925
True,1.0,Иркутская область,1,False,48916.5,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
True,1.0,Город федерального значения Санкт-Петербург,0,False,50000.0,120000.0,16455.9933,7805.5323,7342.8332,5471.9195,4787.9296,4466.052,3802.1794,3681.4753,3419.9497,2756.0771,2675.6077,2595.1383,2454.3168,2393.9648,2313.4954,2233.026,2212.9086,2172.6739,2051.9698,1931.2657,1850.7963,1850.7963,1790.4443,1709.9749,1589.2707,1569.1534,1508.8013,1488.684,1408.2146,1408.2146,1388.0972,1327.7452,1307.6278,1267.3931,1207.0411,1207.0411,1207.0411,1186.9237,1166.8064,1126.5717,1126.5717,1086.337,1046.1023,1046.1023,1025.9849,1025.9849,1025.9849,1025.9849
True,1.0,Новосибирская область,0,False,70000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
True,1.0,Свердловская область,0,False,60000.0,70000.0,9599.3294,4553.2272,4283.3194,3191.9531,2792.9589,2605.197,2217.938,2147.5272,1994.9707,1607.7117,1560.7712,1513.8307,1431.6848,1396.4795,1349.539,1302.5985,1290.8634,1267.3931,1196.9824,1126.5717,1079.6312,1079.6312,1044.4258,997.4853,927.0746,915.3395,880.1341,868.399,821.4585,821.4585,809.7234,774.518,762.7829,739.3127,704.1073,704.1073,704.1073,692.3722,680.637,657.1668,657.1668,633.6966,610.2263,610.2263,598.4912,598.4912,598.4912,598.4912
