is_vahta,experience_id,region_name,industry_group,is_parttime,min_salary,max_salary,"Ответственность , добросовестность (СК) (614_4)",Дисциплинированность (СК) (593_4),Сборка несложных узлов и конструкций (3923_35),Чтение схем/чертежей (ОПТ) (3032_36),"Личные установки и ценности, мировоззрение (2043_4)",Умение работать с электроинструментом (3578_35),Сборка сложных узлов (3921_35),Внимательность (СК) (536_4),Выполнение слесарных работ (3552_35),Аккуратность (СК) (575_4),"Правка деталей, узлов и конструкций (3933_35)",Работать электроприхваткой (3928_35),Разметка мест под установку деталей и узлов (3939_35),Высокая работоспособность (СК) (586_4),Опыт механосборки (3920_35),Сварочные работы (3934_35),Выполнение работ по сверлению и обработке отверстий (3558_35),Склонность к здоровому образу жизни (СК) (1662_4),Зачистка сварных швов (3799_35),Командность (СК) (1371_4),Испытания узлов и конструкций (3926_35),Сборка узлов и конструкций средней сложности (3922_35),Установка крепежа (3941_35),Резка металла (3931_35),Коммуникабельность (СК) (617_4),Разметка деталей (3649_35),"Саморазвитие, обучаемость (СК) (604_4)",Изготовление узлов и конструкций (4081_35)
True,2.0,Нижегородская область,0,False,47000.0,115000.0,20947.2765,13149.1186,11231.5388,9387.0097,8711.2911,5533.5874,4401.3022,4036.0489,3689.0583,3415.1183,3415.1183,3086.3903,2629.8237,2027.1558,1972.3678,1753.2158,1716.6905,1515.8012,1461.0132,1369.6999,1351.4372,1333.1745,1278.3865,1278.3865,1150.5479,1132.2852,1095.7599,931.3959
True,2.0,Калининградская область,1,False,60000.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
True,2.0,Мурманская область,1,False,45000.0,130000.0,23679.5299,14864.2211,12696.5222,10611.4023,9847.5465,6255.3597,4975.3851,4562.4901,4170.2398,3860.5685,3860.5685,3488.963,2972.8442,2291.5674,2229.6332,1981.8961,1940.6066,1713.5144,1651.5801,1548.3564,1527.7116,1507.0669,1445.1326,1445.1326,1300.6193,1279.9746,1238.6851,1052.8823
True,2.0,Томская область,1,False,50000.0,80000.0,14572.0184,9147.213,7813.2444,6530.0937,6060.0286,3849.4521,3061.7754,2807.6862,2566.3014,2375.7345,2375.7345,2147.0542,1829.4426,1410.1953,1372.0819,1219.6284,1194.2195,1054.4704,1016.357,952.8347,940.1302,927.4258,889.3124,889.3124,800.3811,787.6767,762.2677,647.9276
True,2.0,Республика Саха (Якутия),1,False,74000.0,97000.0,17668.5723,11090.9957,9473.5588,7917.7386,7347.7847,4667.4607,3712.4027,3404.3195,3111.6405,2880.5781,2880.5781,2603.3032,2218.1991,1709.8618,1663.6494,1478.7994,1447.9911,1278.5453,1232.3329,1155.3121,1139.9079,1124.5037,1078.2912,1078.2912,970.4621,955.058,924.2496,785.6122
True,2.0,Республика Калмыкия,1,False,85000.0,85000.0,15482.7696,9718.9138,8301.5722,6938.2246,6438.7804,4090.0429,3253.1364,2983.1666,2726.6953,2524.2179,2524.2179,2281.245,1943.7828,1498.3325,1457.8371,1295.8552,1268.8582,1120.3748,1079.8793,1012.3869,998.8884,985.3899,944.8944,944.8944,850.405,836.9065,809.9095,688.4231
True,2.0,Ханты-Мансийский автономный округ — Югра,1,False,55000.0,55000.0,10018.2627,6288.7089,5371.6055,4489.4394,4166.2697,2646.4983,2104.9706,1930.2843,1764.3322,1633.3175,1633.3175,1476.0997,1257.7418,969.5093,943.3063,838.4945,821.0259,724.9484,698.7454,655.0738,646.3395,637.6052,611.4023,611.4023,550.262,541.5277,524.0591,445.4502
True,2.0,Смоленская область,1,False,58000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Ямало-Ненецкий автономный округ,1,False,67000.0,67000.0,12204.0654,7660.7909,6543.5922,5468.9535,5075.2739,3223.9162,2564.2369,2351.4372,2149.2774,1989.6776,1989.6776,1798.1579,1532.1582,1181.0386,1149.1186,1021.4388,1000.1588,883.1189,851.199,797.999,787.3591,776.7191,744.7991,744.7991,670.3192,659.6792,638.3992,542.6394
True,2.0,Орловская область,1,False,45000.0,100000.0,18215.023,11434.0162,9766.5555,8162.6171,7575.0357,4811.8152,3827.2193,3509.6077,3207.8768,2969.6681,2969.6681,2683.8177,2286.8032,1762.7442,1715.1024,1524.5355,1492.7743,1318.088,1270.4462,1191.0434,1175.1628,1159.2822,1111.6405,1111.6405,1000.4764,984.5958,952.8347,809.9095
True,2.0,Республика Дагестан,1,False,47000.0,74000.0,13479.117,8461.172,7227.2511,6040.3367,5605.5264,3560.7432,2832.1423,2597.1097,2373.8288,2197.5544,2197.5544,1986.0251,1692.2344,1304.4307,1269.1758,1128.1563,1104.653,975.3851,940.1302,881.3721,869.6205,857.8688,822.6139,822.6139,740.3525,728.6009,705.0977,599.333
True,2.0,Республика Бурятия,1,False,70000.0,74000.0,13479.117,8461.172,7227.2511,6040.3367,5605.5264,3560.7432,2832.1423,2597.1097,2373.8288,2197.5544,2197.5544,1986.0251,1692.2344,1304.4307,1269.1758,1128.1563,1104.653,975.3851,940.1302,881.3721,869.6205,857.8688,822.6139,822.6139,740.3525,728.6009,705.0977,599.333
True,2.0,Курганская область,1,False,47000.0,114000.0,20765.1263,13034.7785,11133.8733,9305.3835,8635.5407,5485.4693,4363.03,4000.9528,3656.9795,3385.4216,3385.4216,3059.5522,2606.9557,2009.5283,1955.2168,1737.9705,1701.7627,1502.6203,1448.3087,1357.7894,1339.6856,1321.5817,1267.2701,1267.2701,1140.5431,1122.4393,1086.2315,923.2968
True,2.0,Астраханская область,1,False,52000.0,85000.0,15482.7696,9718.9138,8301.5722,6938.2246,6438.7804,4090.0429,3253.1364,2983.1666,2726.6953,2524.2179,2524.2179,2281.245,1943.7828,1498.3325,1457.8371,1295.8552,1268.8582,1120.3748,1079.8793,1012.3869,998.8884,985.3899,944.8944,944.8944,850.405,836.9065,809.9095,688.4231
True,2.0,Архангельская область,1,False,65000.0,104000.0,18943.6239,11891.3768,10157.2177,8489.1218,7878.0372,5004.2878,3980.3081,3649.9921,3336.1918,3088.4548,3088.4548,2791.1704,2378.2754,1833.2539,1783.7065,1585.5169,1552.4853,1370.8115,1321.2641,1238.6851,1222.1693,1205.6535,1156.1061,1156.1061,1040.4955,1023.9797,990.9481,842.3059
True,2.0,Республика Коми,1,False,52000.0,98000.0,17850.7226,11205.3359,9571.2244,7999.3648,7423.535,4715.5788,3750.6749,3439.4156,3143.7192,2910.2747,2910.2747,2630.1413,2241.0672,1727.4893,1680.8004,1494.0448,1462.9189,1291.7262,1245.0373,1167.2225,1151.6595,1136.0966,1089.4077,1089.4077,980.4669,964.9039,933.778,793.7113
True,2.0,Новгородская область,1,False,47000.0,115200.0,20983.7065,13171.9867,11251.0719,9403.3349,8726.4412,5543.2111,4408.9566,4043.0681,3695.474,3421.0576,3421.0576,3091.758,2634.3973,2030.6813,1975.798,1756.2649,1719.676,1518.4374,1463.5541,1372.0819,1353.7875,1335.4931,1280.6098,1280.6098,1152.5488,1134.2544,1097.6656,933.0157
True,2.0,Кабардино-Балкарская Республика,1,False,55000.0,55000.0,10018.2627,6288.7089,5371.6055,4489.4394,4166.2697,2646.4983,2104.9706,1930.2843,1764.3322,1633.3175,1633.3175,1476.0997,1257.7418,969.5093,943.3063,838.4945,821.0259,724.9484,698.7454,655.0738,646.3395,637.6052,611.4023,611.4023,550.262,541.5277,524.0591,445.4502
True,2.0,Республика Алтай,1,False,70000.0,85000.0,15482.7696,9718.9138,8301.5722,6938.2246,6438.7804,4090.0429,3253.1364,2983.1666,2726.6953,2524.2179,2524.2179,2281.245,1943.7828,1498.3325,1457.8371,1295.8552,1268.8582,1120.3748,1079.8793,1012.3869,998.8884,985.3899,944.8944,944.8944,850.405,836.9065,809.9095,688.4231
